customer_id,tenure,monthly_charges,support_calls,contract_type,payment_method,num_products,age,autopay,customer_segment,churn
1000423,69,46.38,1,two-year,mailed,2,40,0,2229,0
1000424,26,114.97,3,one-year,electronic,2,50,0,711,0
1000425,38,98.72,1,month-to-month,credit-card,5,66,0,1572,1
1000426,38,42.68,2,month-to-month,electronic,2,63,1,2803,0
1000427,55,26.8,0,month-to-month,electronic,2,50,1,1419,1
1000428,5,20.48,1,two-year,credit-card,5,55,0,1259,0
1000429,38,30.36,2,month-to-month,bank-transfer,5,38,1,2958,0
1000430,60,73.45,1,one-year,bank-transfer,4,27,1,5133,1
1000431,44,87.72,0,month-to-month,electronic,5,44,0,1343,0
1000432,40,51.48,1,one-year,credit-card,1,65,0,743,0
1000433,2,114.99,1,one-year,bank-transfer,3,63,1,2216,0
1000434,66,62.18,5,two-year,bank-transfer,4,22,0,1859,0
1000435,13,81.26,4,month-to-month,credit-card,4,61,0,1603,0
1000436,25,33.81,2,month-to-month,electronic,4,45,1,6846,1
1000437,48,59.82,0,one-year,bank-transfer,3,37,1,4677,0
1000438,33,29.42,1,two-year,credit-card,3,78,1,3123,0
1000439,41,69.71,4,month-to-month,credit-card,2,77,0,4473,1
1000440,42,93.69,1,month-to-month,mailed,3,34,1,3218,1
1000441,11,62.91,1,two-year,credit-card,3,77,1,1609,0
1000442,0,64.76,0,month-to-month,credit-card,2,65,1,6603,0
1000443,68,105.08,0,month-to-month,electronic,1,55,1,2869,0
1000444,58,55.86,2,two-year,credit-card,4,75,1,5061,0
1000445,11,103.05,2,two-year,mailed,1,34,1,1729,1
1000446,48,78.97,1,month-to-month,bank-transfer,4,45,0,3476,0
1000447,36,49.24,3,one-year,mailed,2,68,1,2235,0
1000448,53,42.53,1,month-to-month,bank-transfer,3,81,1,223,0
1000449,10,75.49,0,one-year,bank-transfer,2,73,1,299,0
1000450,50,97.82,2,one-year,electronic,5,30,0,4898,0
1000451,51,63.04,1,month-to-month,electronic,4,70,1,4154,0
1000452,71,29.6,1,one-year,electronic,2,63,1,825,0
1000453,19,52.99,1,month-to-month,electronic,5,82,1,585,1
1000454,30,97.99,1,two-year,electronic,2,74,0,5576,0
1000455,9,79.19,0,two-year,mailed,1,57,0,3500,0
1000456,1,62.39,1,month-to-month,electronic,5,54,1,2975,0
1000457,3,67.28,2,one-year,electronic,4,74,1,1052,1
1000458,32,130.36,2,month-to-month,electronic,3,29,0,5744,0
1000459,12,15.0,1,one-year,bank-transfer,5,73,0,5514,0
1000460,53,30.27,1,month-to-month,bank-transfer,4,38,1,2512,1
1000461,13,102.62,2,two-year,credit-card,5,49,0,5073,0
1000462,45,89.54,2,month-to-month,electronic,5,69,1,5960,1
1000463,38,82.19,1,two-year,electronic,5,44,0,6272,0
1000464,23,44.45,0,month-to-month,electronic,4,76,1,2358,1
1000465,32,97.5,0,month-to-month,mailed,2,49,1,2719,0
1000466,71,45.24,1,month-to-month,electronic,2,53,0,6386,0
1000467,68,51.63,7,month-to-month,electronic,5,45,1,4207,0
1000468,19,41.66,1,month-to-month,mailed,4,80,1,3972,0
1000469,68,86.37,0,one-year,credit-card,2,77,1,189,0
1000470,15,31.54,1,two-year,electronic,5,59,1,6514,0
1000471,57,86.18,3,one-year,bank-transfer,2,68,0,971,0
1000472,24,52.02,3,one-year,credit-card,1,56,1,5722,0
1000473,48,89.47,2,month-to-month,electronic,3,49,0,5370,1
1000474,46,55.26,2,one-year,credit-card,1,69,0,6195,0
1000475,60,119.26,2,two-year,electronic,1,68,1,1633,0
1000476,27,59.89,3,two-year,mailed,2,69,1,1779,0
1000477,67,65.47,0,month-to-month,electronic,2,75,1,6975,1
1000478,63,52.44,1,month-to-month,electronic,2,20,0,4819,1
1000479,1,51.34,1,month-to-month,electronic,5,44,0,189,1
1000480,7,66.95,3,one-year,credit-card,2,44,1,507,0
1000481,8,73.62,1,two-year,bank-transfer,3,33,0,6847,0
1000482,46,19.97,2,month-to-month,electronic,1,36,1,2926,1
1000483,25,46.62,0,month-to-month,bank-transfer,5,81,0,2470,0
1000484,11,71.85,0,two-year,mailed,3,78,1,1953,0
1000485,6,45.11,1,one-year,credit-card,5,47,0,967,0
1000486,65,67.32,0,two-year,mailed,4,47,0,4922,0
1000487,43,94.06,1,two-year,electronic,3,64,0,710,0
1000488,2,96.17,3,month-to-month,electronic,2,80,0,786,1
1000489,18,106.42,2,two-year,bank-transfer,2,39,1,6557,0
1000490,47,86.13,1,month-to-month,electronic,2,46,1,5370,1
1000491,19,111.39,2,month-to-month,bank-transfer,4,26,0,4091,1
1000492,55,19.57,2,month-to-month,electronic,5,30,1,4169,1
1000493,20,49.68,1,month-to-month,credit-card,1,80,0,6078,0
1000494,45,39.24,0,one-year,electronic,1,55,1,111,0
1000495,7,50.78,2,two-year,electronic,5,36,1,4879,0
1000496,58,91.29,1,two-year,electronic,1,78,1,6330,0
1000497,53,66.18,2,one-year,credit-card,1,28,1,1932,0
1000498,38,15.0,2,one-year,credit-card,4,35,1,6728,0
1000499,46,126.21,1,month-to-month,electronic,5,46,1,540,1
1000500,4,96.03,0,month-to-month,electronic,4,25,0,653,1
1000501,43,71.0,0,month-to-month,credit-card,2,42,0,2989,1
1000502,32,54.09,2,month-to-month,credit-card,2,45,0,3075,0
1000503,2,39.88,1,month-to-month,mailed,5,60,0,5763,1
1000504,2,34.7,1,month-to-month,mailed,5,65,0,2768,0
1000505,30,32.73,1,month-to-month,bank-transfer,1,48,1,1363,0
1000506,51,89.71,0,one-year,electronic,1,20,0,6579,0
1000507,49,21.39,1,month-to-month,electronic,4,75,0,5004,1
1000508,12,87.61,3,month-to-month,electronic,2,34,1,1696,1
1000509,11,106.95,2,month-to-month,mailed,5,63,1,6579,1
1000510,18,66.69,0,month-to-month,electronic,5,68,0,4825,1
1000511,27,105.71,2,month-to-month,bank-transfer,3,29,1,6622,1
1000512,9,90.43,3,one-year,mailed,3,42,0,880,0
1000513,1,69.25,0,one-year,credit-card,5,30,0,4856,0
1000514,26,68.39,1,one-year,electronic,4,42,0,417,0
1000515,5,121.74,3,month-to-month,credit-card,2,35,0,6109,1
1000516,14,124.5,2,month-to-month,electronic,1,51,1,4223,1
1000517,15,31.13,0,month-to-month,credit-card,5,62,0,2134,1
1000518,27,73.57,0,one-year,electronic,3,66,0,4818,0
1000519,29,21.06,1,month-to-month,electronic,4,77,1,6693,1
1000520,3,57.69,0,month-to-month,bank-transfer,2,79,0,3510,1
1000521,33,108.12,1,two-year,electronic,4,74,1,1714,0
1000522,65,75.98,1,two-year,electronic,2,34,1,6987,0
1000523,63,47.95,3,month-to-month,mailed,2,67,0,1986,1
1000524,10,93.37,1,one-year,electronic,2,38,0,3500,1
1000525,22,91.39,1,one-year,mailed,1,58,1,6801,0
1000526,47,88.93,0,month-to-month,mailed,3,47,0,615,1
1000527,1,99.59,1,two-year,bank-transfer,5,34,1,2150,0
1000528,41,78.26,2,two-year,bank-transfer,3,84,1,4444,0
1000529,59,77.86,1,month-to-month,electronic,5,72,1,2006,0
1000530,56,85.62,2,month-to-month,bank-transfer,1,84,1,6399,1
1000531,4,89.93,1,month-to-month,mailed,5,66,1,1535,1
1000532,19,144.95,2,two-year,credit-card,2,53,1,3983,0
1000533,6,36.94,1,month-to-month,electronic,5,66,1,1948,1
1000534,36,40.65,2,month-to-month,mailed,2,21,1,5222,1
1000535,69,40.88,0,month-to-month,electronic,2,68,0,4858,0
1000536,57,15.0,1,month-to-month,electronic,4,45,0,5064,1
1000537,54,38.26,2,month-to-month,bank-transfer,3,67,1,1353,0
1000538,54,32.06,0,month-to-month,electronic,2,24,0,3014,1
1000539,24,90.88,1,two-year,electronic,5,50,0,4080,0
1000540,70,96.8,3,month-to-month,credit-card,4,75,1,4236,1
1000541,9,24.65,2,month-to-month,credit-card,4,30,1,1728,0
1000542,9,63.5,1,month-to-month,mailed,1,34,1,1292,1
1000543,27,25.95,0,two-year,mailed,2,62,0,4606,0
1000544,33,44.46,1,two-year,mailed,4,55,1,6949,0
1000545,24,72.99,0,month-to-month,electronic,5,72,1,3341,0
1000546,33,58.24,7,two-year,bank-transfer,4,48,1,5461,0
1000547,62,59.12,0,month-to-month,electronic,5,43,1,5628,0
1000548,33,109.17,2,two-year,electronic,4,64,1,704,0
1000549,30,80.33,1,month-to-month,electronic,3,31,0,6199,1
1000550,45,43.21,0,one-year,bank-transfer,4,49,0,4772,0
1000551,5,41.01,2,two-year,electronic,4,78,0,2276,0
1000552,64,20.52,2,month-to-month,electronic,2,54,0,4418,1
1000553,66,61.91,4,one-year,mailed,3,24,0,116,0
1000554,1,106.86,2,month-to-month,electronic,1,19,1,4715,1
1000555,44,99.03,4,month-to-month,electronic,4,64,1,2556,0
1000556,71,58.05,0,one-year,mailed,5,56,1,6470,0
1000557,8,32.68,3,one-year,credit-card,4,32,0,6060,0
1000558,10,49.57,0,month-to-month,bank-transfer,1,38,0,3159,1
1000559,8,21.16,1,month-to-month,electronic,2,76,1,6274,0
1000560,66,15.0,2,month-to-month,electronic,5,25,1,3757,0
1000561,33,15.0,1,month-to-month,electronic,1,18,0,2748,1
1000562,68,69.71,1,month-to-month,bank-transfer,5,72,1,4394,0
1000563,6,41.54,1,one-year,electronic,3,74,1,4111,0
1000564,49,17.46,2,month-to-month,bank-transfer,5,78,1,3189,0
1000565,45,88.43,0,month-to-month,mailed,4,54,0,4137,0
1000566,38,87.73,2,two-year,mailed,4,41,0,326,0
1000567,44,107.38,3,two-year,mailed,3,25,1,4178,0
1000568,9,66.85,3,month-to-month,bank-transfer,3,45,0,3722,1
1000569,2,44.44,1,two-year,bank-transfer,4,50,1,873,0
1000570,44,87.63,2,one-year,credit-card,3,49,1,6493,0
1000571,58,31.92,0,two-year,mailed,1,21,1,5613,0
1000572,64,53.99,1,one-year,electronic,1,57,0,3669,0
1000573,56,100.54,3,month-to-month,electronic,5,19,0,5525,0
1000574,33,30.89,3,month-to-month,electronic,1,53,0,999,1
1000575,65,68.04,2,two-year,mailed,1,46,0,210,0
1000576,2,53.71,1,two-year,electronic,4,47,1,161,0
1000577,48,26.86,0,month-to-month,mailed,5,72,0,5261,0
1000578,36,118.06,1,month-to-month,credit-card,2,64,1,1785,0
1000579,49,28.05,2,month-to-month,bank-transfer,2,58,0,298,1
1000580,62,43.71,3,month-to-month,electronic,1,42,0,6852,0
1000581,11,61.89,1,two-year,electronic,3,43,0,4893,0
1000582,56,98.1,2,month-to-month,bank-transfer,4,56,1,1241,0
1000583,1,77.82,1,two-year,bank-transfer,5,78,0,485,0
1000584,33,42.24,1,month-to-month,mailed,1,54,0,466,0
1000585,4,39.79,0,one-year,electronic,2,22,1,2576,0
1000586,17,87.84,1,one-year,bank-transfer,3,81,1,3464,0
1000587,69,63.38,2,month-to-month,bank-transfer,1,41,0,5190,0
1000588,29,60.7,2,one-year,credit-card,5,32,1,6030,0
1000589,46,66.92,3,one-year,mailed,5,64,1,6234,0
1000590,68,75.13,5,month-to-month,mailed,3,22,0,5827,1
1000591,68,58.59,2,month-to-month,electronic,4,21,0,3856,0
1000592,6,104.71,3,one-year,electronic,2,66,1,5694,0
1000593,25,128.92,1,month-to-month,electronic,3,58,1,1213,0
1000594,71,40.32,5,two-year,electronic,3,44,0,89,0
1000595,54,55.39,0,month-to-month,mailed,5,47,0,6921,0
1000596,30,90.96,1,two-year,mailed,1,23,1,3440,0
1000597,4,78.97,0,two-year,mailed,5,51,0,414,0
1000598,46,52.72,1,one-year,electronic,1,78,1,3396,0
1000599,11,40.07,2,month-to-month,credit-card,3,55,0,4140,1
1000600,65,47.35,1,month-to-month,credit-card,3,53,0,381,1
1000601,19,88.12,1,one-year,credit-card,4,59,0,567,1
1000602,32,94.22,1,one-year,mailed,3,45,1,6378,0
1000603,39,39.13,5,month-to-month,mailed,3,20,1,1695,0
1000604,35,75.9,1,two-year,credit-card,4,76,0,1084,0
1000605,40,32.98,3,one-year,bank-transfer,3,61,1,4553,1
1000606,58,104.35,2,month-to-month,bank-transfer,1,20,0,149,0
1000607,35,56.56,2,two-year,electronic,2,37,1,2405,0
1000608,24,50.84,0,one-year,electronic,4,38,0,2112,0
1000609,30,37.19,2,two-year,mailed,1,24,1,1031,0
1000610,57,84.74,0,month-to-month,electronic,5,71,1,3811,0
1000611,41,96.95,0,month-to-month,electronic,1,72,0,3231,0
1000612,33,25.96,2,two-year,mailed,4,62,1,6859,1
1000613,69,101.96,2,two-year,credit-card,3,62,1,6465,0
1000614,18,43.32,1,month-to-month,credit-card,3,20,0,2124,0
1000615,32,55.61,0,one-year,mailed,3,44,0,4610,0
1000616,69,44.76,1,month-to-month,electronic,2,50,0,1639,1
1000617,60,97.79,2,month-to-month,electronic,5,76,1,5568,1
1000618,41,126.23,4,two-year,electronic,2,72,1,4860,0
1000619,4,46.6,1,month-to-month,mailed,4,55,1,3381,1
1000620,40,98.86,2,two-year,electronic,1,30,0,4413,0
1000621,27,60.43,0,two-year,electronic,2,42,0,1449,0
1000622,69,120.75,1,one-year,bank-transfer,2,46,0,1817,0
1000623,40,76.68,2,month-to-month,electronic,1,50,1,5409,1
1000624,41,52.37,3,one-year,electronic,2,26,0,2958,0
1000625,44,117.0,2,month-to-month,credit-card,5,52,1,3346,1
1000626,29,74.93,0,month-to-month,electronic,1,19,1,3502,1
1000627,18,81.36,3,month-to-month,electronic,2,42,1,966,1
1000628,36,97.92,1,two-year,credit-card,5,31,0,673,0
1000629,28,57.2,1,two-year,electronic,2,23,0,4121,0
1000630,59,80.69,0,month-to-month,electronic,5,26,1,6259,0
1000631,68,83.01,3,one-year,mailed,3,23,0,4469,0
1000632,33,81.32,1,month-to-month,electronic,1,25,1,6000,1
1000633,46,16.14,0,one-year,bank-transfer,5,73,0,4138,0
1000634,14,68.49,1,two-year,credit-card,4,41,0,3467,0
1000635,42,95.46,2,one-year,electronic,5,25,0,2192,1
1000636,11,94.53,3,one-year,credit-card,4,27,1,2294,1
1000637,4,55.85,2,month-to-month,mailed,4,75,1,91,1
1000638,14,72.42,2,two-year,electronic,4,84,0,1420,0
1000639,3,51.58,0,two-year,electronic,2,60,0,1811,0
1000640,62,51.32,0,one-year,mailed,5,77,0,3148,0
1000641,15,31.71,3,month-to-month,electronic,5,59,0,4861,1
1000642,65,73.3,0,month-to-month,bank-transfer,3,71,1,6774,1
1000643,9,91.99,1,month-to-month,electronic,1,49,0,6811,1
1000644,48,74.88,2,two-year,electronic,2,19,1,6465,0
1000645,70,92.31,3,two-year,credit-card,1,27,1,5900,0
1000646,7,74.8,2,month-to-month,mailed,2,47,0,6234,1
1000647,0,79.75,1,month-to-month,bank-transfer,1,61,1,4621,1
1000648,20,72.4,3,one-year,mailed,1,56,1,1842,0
1000649,26,76.1,1,month-to-month,credit-card,1,44,0,5726,1
1000650,35,36.7,0,month-to-month,credit-card,3,42,0,1484,1
1000651,4,62.24,0,month-to-month,electronic,5,75,0,6839,1
1000652,4,37.99,1,month-to-month,credit-card,4,69,0,6482,1
1000653,46,34.44,2,two-year,mailed,2,61,1,384,0
1000654,6,127.45,3,one-year,electronic,5,42,0,4412,0
1000655,3,45.03,1,one-year,electronic,1,43,0,87,1
1000656,27,37.38,4,one-year,electronic,4,24,0,5108,0
1000657,4,15.0,3,two-year,electronic,4,48,1,4761,0
1000658,10,65.33,4,month-to-month,electronic,1,79,1,2252,1
1000659,5,68.98,0,one-year,bank-transfer,4,70,1,5223,0
1000660,34,15.0,1,one-year,credit-card,2,53,0,1954,0
1000661,19,62.05,2,month-to-month,bank-transfer,2,43,0,6363,1
1000662,59,84.45,0,two-year,credit-card,3,75,0,4022,0
1000663,41,35.1,1,month-to-month,electronic,3,20,0,4948,1
1000664,23,96.57,0,month-to-month,credit-card,1,49,1,2124,0
1000665,57,65.21,2,one-year,electronic,2,44,1,4989,0
1000666,14,83.18,1,one-year,bank-transfer,3,80,0,6376,0
1000667,19,43.51,2,month-to-month,electronic,2,81,1,6448,0
1000668,10,71.61,3,month-to-month,electronic,1,52,1,4570,1
1000669,20,85.13,1,month-to-month,credit-card,3,28,0,921,0
1000670,29,92.39,2,month-to-month,mailed,2,64,0,2404,0
1000671,59,50.75,3,month-to-month,credit-card,2,34,1,3325,1
1000672,26,52.95,2,two-year,electronic,1,20,0,1381,0
1000673,53,104.17,1,month-to-month,electronic,3,66,1,3304,0
1000674,60,51.24,3,two-year,bank-transfer,5,83,0,2507,0
1000675,9,52.0,2,one-year,mailed,3,37,1,2083,0
1000676,52,67.39,1,month-to-month,electronic,2,80,0,3083,0
1000677,58,37.68,1,month-to-month,credit-card,1,72,1,2504,0
1000678,25,101.59,2,month-to-month,credit-card,4,47,1,5344,0
1000679,59,22.65,3,two-year,credit-card,1,61,1,1771,0
1000680,58,46.72,3,month-to-month,electronic,2,18,1,1647,0
1000681,12,83.9,1,one-year,mailed,1,72,0,2094,0
1000682,11,67.33,2,month-to-month,credit-card,3,31,1,3757,0
1000683,45,36.86,0,month-to-month,mailed,2,20,0,4003,1
1000684,30,88.87,2,month-to-month,electronic,3,19,1,5136,1
1000685,14,81.75,2,one-year,bank-transfer,3,36,0,4514,0
1000686,70,72.71,1,one-year,mailed,1,63,1,4610,0
1000687,17,42.14,1,month-to-month,credit-card,5,36,0,3047,1
1000688,12,79.06,0,one-year,electronic,1,50,0,2063,1
1000689,35,15.0,0,one-year,electronic,3,58,1,4378,0
1000690,26,94.82,1,month-to-month,bank-transfer,3,68,0,4019,0
1000691,37,88.74,0,month-to-month,mailed,5,20,0,3683,1
1000692,23,15.0,2,month-to-month,electronic,4,56,1,5307,0
1000693,34,23.68,0,month-to-month,mailed,4,49,0,1936,0
1000694,33,39.86,2,month-to-month,electronic,2,80,1,586,0
1000695,38,65.69,4,one-year,credit-card,5,51,0,184,0
1000696,65,115.91,2,one-year,electronic,1,29,1,784,0
1000697,15,60.07,1,month-to-month,credit-card,3,44,1,3290,1
1000698,30,106.07,3,two-year,credit-card,1,57,1,6507,0
1000699,56,82.89,1,month-to-month,electronic,5,71,0,1298,0
1000700,65,65.87,2,one-year,credit-card,1,43,0,4086,0
1000701,20,38.22,1,month-to-month,electronic,5,78,1,6627,0
1000702,68,97.61,2,two-year,electronic,1,72,0,6059,0
1000703,65,84.44,4,two-year,bank-transfer,1,18,0,3522,0
1000704,20,26.71,2,month-to-month,bank-transfer,3,84,0,4145,1
1000705,37,47.69,1,month-to-month,electronic,4,64,0,1005,1
1000706,51,105.5,3,two-year,electronic,3,18,0,5661,0
1000707,21,44.46,2,month-to-month,bank-transfer,1,65,1,6740,0
1000708,15,97.43,1,one-year,mailed,4,55,1,6865,1
1000709,12,79.55,2,month-to-month,mailed,1,57,1,1866,1
1000710,33,81.15,0,month-to-month,mailed,3,42,0,5606,0
1000711,34,59.01,2,month-to-month,electronic,3,48,0,4584,0
1000712,52,70.75,1,one-year,bank-transfer,5,37,0,5232,0
1000713,27,107.43,1,one-year,credit-card,5,57,0,5384,0
1000714,35,90.06,1,one-year,electronic,2,33,1,327,0
1000715,44,15.0,5,two-year,electronic,5,28,0,2692,0
1000716,53,42.88,1,month-to-month,electronic,5,19,1,4901,0
1000717,35,102.73,4,two-year,electronic,5,20,0,5845,0
1000718,13,28.85,0,month-to-month,electronic,2,79,1,983,1
1000719,2,54.63,1,month-to-month,electronic,1,60,1,3,1
1000720,36,44.49,1,two-year,mailed,5,47,1,1172,0
1000721,59,106.31,1,one-year,electronic,1,45,0,6022,0
1000722,41,37.84,4,month-to-month,electronic,2,57,0,1566,1
1000723,3,86.79,3,month-to-month,credit-card,2,67,1,4339,1
1000724,7,85.55,1,one-year,bank-transfer,5,32,1,5251,0
1000725,59,122.06,2,month-to-month,electronic,4,55,0,5222,1
1000726,22,86.46,0,two-year,mailed,5,42,0,4955,0
1000727,58,74.34,2,month-to-month,bank-transfer,4,58,1,4658,0
1000728,11,80.08,0,two-year,electronic,5,82,1,416,0
1000729,66,68.63,1,month-to-month,electronic,4,63,0,200,0
1000730,12,66.55,2,one-year,bank-transfer,3,49,0,4928,0
1000731,47,96.79,1,two-year,mailed,2,73,1,5498,1
1000732,32,15.0,2,month-to-month,credit-card,4,33,0,166,0
1000733,11,34.92,0,month-to-month,bank-transfer,2,19,0,1091,0
1000734,24,81.84,2,month-to-month,electronic,3,59,1,583,1
1000735,31,116.31,2,month-to-month,bank-transfer,3,37,1,3533,0
1000736,16,72.21,1,month-to-month,mailed,3,49,1,4007,1
1000737,31,58.04,1,two-year,electronic,4,46,0,1876,0
1000738,8,60.09,0,month-to-month,electronic,3,63,0,2203,1
1000739,45,27.05,2,two-year,bank-transfer,5,29,1,5392,0
1000740,68,78.58,2,one-year,electronic,2,75,1,1406,0
1000741,27,101.83,3,two-year,bank-transfer,1,18,0,5207,0
1000742,32,91.9,2,month-to-month,electronic,4,64,0,5926,1
1000743,48,85.19,2,one-year,mailed,1,68,1,191,0
1000744,67,105.87,1,month-to-month,electronic,5,67,1,3459,0
1000745,14,64.68,1,one-year,mailed,3,75,1,1857,0
1000746,11,87.04,1,month-to-month,bank-transfer,4,39,1,1244,1
1000747,25,73.5,1,month-to-month,credit-card,3,47,1,2504,1
1000748,68,40.91,2,month-to-month,credit-card,5,48,1,3697,0
1000749,39,61.48,1,one-year,electronic,1,78,0,2522,0
1000750,4,68.17,0,two-year,credit-card,1,26,0,6343,0
1000751,30,115.08,1,two-year,electronic,2,55,1,1502,0
1000752,70,78.59,0,one-year,electronic,4,36,0,3463,0
1000753,8,74.71,0,one-year,electronic,5,28,0,2063,0
1000754,16,112.2,2,two-year,bank-transfer,5,64,1,1907,0
1000755,69,24.72,0,month-to-month,bank-transfer,1,67,1,5059,0
1000756,3,22.56,0,one-year,electronic,3,22,1,6845,0
1000757,49,69.18,3,month-to-month,mailed,1,35,1,467,0
1000758,38,84.71,3,two-year,bank-transfer,1,83,1,279,0
1000759,59,78.81,3,month-to-month,credit-card,4,57,0,3154,1
1000760,65,85.74,0,one-year,electronic,2,47,0,2190,0
1000761,25,80.81,2,one-year,credit-card,3,77,0,3582,0
1000762,21,15.0,0,month-to-month,electronic,2,70,0,6697,0
1000763,68,66.97,0,month-to-month,credit-card,4,49,0,1383,1
1000764,43,39.14,5,month-to-month,credit-card,4,64,1,6549,1
1000765,58,95.32,2,one-year,electronic,1,83,1,4351,0
1000766,1,93.39,2,one-year,electronic,5,54,1,1592,0
1000767,70,37.91,0,month-to-month,credit-card,2,43,1,2763,0
1000768,31,57.53,1,two-year,electronic,1,55,0,2387,0
1000769,14,37.92,1,one-year,electronic,3,40,1,1200,0
1000770,46,121.52,1,month-to-month,mailed,4,66,0,1929,0
1000771,34,82.61,2,month-to-month,electronic,4,40,1,4482,0
1000772,52,115.3,0,month-to-month,electronic,3,83,1,6452,1
1000773,27,102.4,4,two-year,credit-card,5,47,1,6613,0
1000774,21,68.29,0,month-to-month,electronic,1,58,1,5508,1
1000775,44,77.65,1,month-to-month,bank-transfer,5,19,1,920,0
1000776,66,33.86,1,month-to-month,electronic,3,25,1,3289,0
1000777,18,69.03,3,one-year,electronic,4,61,1,2835,0
1000778,45,62.59,0,two-year,mailed,5,78,1,2197,0
1000779,7,43.82,0,one-year,credit-card,1,55,0,4309,0
1000780,11,19.97,1,one-year,mailed,3,60,0,5377,1
1000781,34,83.99,4,two-year,mailed,5,80,1,949,0
1000782,4,41.48,1,one-year,electronic,1,39,0,1889,0
1000783,46,15.0,2,month-to-month,credit-card,4,65,0,61,0
1000784,41,57.87,1,one-year,electronic,3,62,0,1402,0
1000785,27,101.46,3,one-year,mailed,3,46,0,2940,1
1000786,54,100.9,2,month-to-month,bank-transfer,1,62,1,5232,1
1000787,71,79.97,0,one-year,credit-card,1,59,1,5630,0
1000788,66,51.02,1,month-to-month,credit-card,5,59,1,6296,0
1000789,29,68.55,2,one-year,electronic,1,56,1,6810,0
1000790,43,81.5,0,month-to-month,credit-card,1,71,1,6579,0
1000791,21,41.41,2,month-to-month,electronic,5,38,1,5514,1
1000792,6,41.19,2,two-year,mailed,4,72,1,172,0
1000793,58,46.08,0,two-year,electronic,2,63,0,3983,0
1000794,28,62.29,2,month-to-month,mailed,3,84,1,5968,0
1000795,33,62.06,1,month-to-month,mailed,5,69,0,5597,0
1000796,29,43.34,0,month-to-month,mailed,3,56,1,5605,1
1000797,19,78.28,2,one-year,electronic,2,42,1,998,0
1000798,50,72.48,1,month-to-month,credit-card,5,74,0,6094,1
1000799,20,92.89,4,one-year,credit-card,1,56,0,1823,0
1000800,1,26.25,2,month-to-month,mailed,3,83,0,1322,0
1000801,68,109.63,2,month-to-month,electronic,2,27,1,431,1
1000802,50,15.0,0,month-to-month,credit-card,4,71,1,1672,0
1000803,69,70.86,1,one-year,mailed,2,41,0,6767,0
